customer_id,customer_name,country_id,cust_type_id
976,Christian Mullins,540,4
977,Suzanne Weber,50,3
978,Amy Day,188,3
979,Cindy Smith,100,4
980,Anthony Fisher,152,2
981,Kevin Alvarado,344,4
982,Bryce Clark,466,2
983,Karen Bailey,566,3
984,Mr. Steven Tapia,710,2
985,Deanna Meyers,500,1
986,Tiffany Young,499,2
987,Raymond Moore,748,1
988,Heather Flowers,246,1
989,Mark Mccullough,104,4
990,Lisa Hooper,170,1
991,John Gonzalez,304,1
992,Bradley Miller,304,4
993,Tracey Bowman,450,3
994,Charles Estrada,312,3
995,Jeremy Powers,364,3
996,Nicole Davis,533,2
997,James Johnson,324,1
998,Bethany Burgess,20,4
999,Danny Williams,598,4
1000,Caroline Zhang,68,3
1001,Sara Owens,832,1
1002,Joseph Williams,144,4
1003,Keith Dennis,222,4
1004,Christopher Ellis,570,3
1005,Stephen Snow,234,1
1006,John Cooley,212,1
1007,Andrew Berry,72,3
1008,Deanna Allen,270,3
1009,Theodore Zamora,328,1
1010,Mallory Aguirre,108,3
1011,Deanna Frank,312,1
1012,Mark Wise,332,3
1013,Patricia Kelley,348,4
1014,Tammy York,535,2
1015,Ronald Reed,332,2
1016,Brian Glenn,348,4
1017,Jaime Cantu,44,3
1018,Sherri Hayes,356,3
1019,Jeffrey Bennett,312,1
1020,Heather Nguyen,533,4
1021,Brittany Nelson,795,4
1022,Toni Davis,414,3
1023,Shane Macdonald,180,2
1024,Devin Lewis,834,4
1025,Jill Prince,624,2
1026,Kevin Steele,686,4
1027,Crystal Rosales,748,2
1028,Rachel Sloan,724,1
1029,Carl Campbell,887,3
1030,David Coleman,504,3
1031,Matthew Cortez,86,3
1032,James Carter,710,1
1033,Misty Gutierrez,428,3
1034,Ellen Jones,10,4
1035,Steven Smith,348,4
1036,Allen Clayton,626,4
1037,Frederick Kim,652,2
1038,Anthony Taylor,276,4
1039,Sheila Torres MD,56,2
1040,Justin Davis DDS,652,2
1041,Kelly Lawrence,508,3
1042,Taylor Wells,642,3
1043,Jacqueline Khan,292,2
1044,Amber Freeman,426,1
1045,John Dean,446,4
1046,Shelby Marquez,858,1
1047,Laura Perkins,724,2
1048,Jill Bruce,218,1
1049,Dawn Dunn,12,3
1050,Christine Nelson,380,1
1051,Gabriel Payne,784,3
1052,Joseph Clark,174,3
1053,Kyle Phillips,388,1
1054,Vicki Hansen,32,1
1055,Robert Whitaker,454,3
1056,Andrew Bates MD,729,4
1057,Sharon Holden,368,1
1058,Melissa Schmidt,674,3
1059,Randall Burns,646,4
1060,Matthew West,682,4
1061,Todd Ortiz,430,4
1062,Sarah Stein,480,4
1063,Regina Jones,144,1
1064,Joshua Stone,232,3
1065,Julie Hopkins,531,2
1066,David Beck,234,3
1067,Lauren Robertson,64,2
1068,Antonio Johnson,124,4
1069,John Williams,108,1
1070,Nicholas Kaufman,732,3
1071,Jason Hayes,92,2
1072,Ms. Debra Morton,234,2
1073,Theresa Colon,634,1
1074,Stephanie Burgess,136,3
1075,Alexandria Richardson,764,3
1076,Charles Roberts,380,1
1077,Mitchell Blevins,348,3
1078,Katie Murphy,112,2
1079,Alexander Robinson,96,3
1080,Vanessa Kelly,442,2
1081,Paul Sweeney,316,4
1082,Emma Burton,90,3
1083,Kyle Pacheco,234,4
1084,Mark Barrera,296,4
1085,Jeffrey Martinez,554,4
1086,Laura Mcdowell,626,2
1087,Robert Newton,218,1
1088,Yvonne Bishop,184,1
1089,Ruben Barron,804,2
1090,Tyler Nelson,275,1
1091,Jerome Cox,585,2
1092,Alexandra Watson,124,1
1093,Chad Fisher,192,1
1094,Mr. Chad Tran DDS,50,1
1095,Dr. Kara Lambert,417,1
1096,April Durham,716,4
1097,Alicia Harris,268,4
1098,David Lopez,156,4
1099,Brian Oliver,646,3
1100,Jorge Hart,242,2
1101,Christopher Snyder,320,4
1102,Kelly Daniels,662,2
1103,Tammy Nguyen MD,832,2
1104,Anthony Torres,694,1
1105,Lisa Johnson,214,1
1106,Ryan Johnson,104,2
1107,Brad Jenkins,798,4
1108,Nicolas Castillo,630,2
1109,John Nguyen,74,4
1110,Anthony Turner,478,1
1111,Antonio Henry,60,3
1112,Collin Bell,762,4
1113,Catherine Hall,583,3
1114,Nancy Watts,120,4
1115,Ryan Lyons,108,2
1116,Jason Cortez,332,1
1117,Adam Smith,368,3
1118,Linda Perry,262,1
1119,Jonathan Velasquez,533,4
1120,Susan Sloan,136,4
1121,Diane Edwards,500,2
1122,Kevin Cunningham,292,4
1123,James Rosario,8,2
1124,John Smith,584,2
1125,Elizabeth Green,28,3
1126,Evelyn Scott,8,4
1127,Darius Wood Jr.,583,1
1128,Brooke Murphy,706,4
1129,Richard Harper,574,4
1130,Steven Russell,688,2
1131,John Montgomery,854,4
1132,Amber Alvarez,581,2
1133,Jimmy Cox,270,4
1134,Carlos Martinez,795,4
1135,Paul Gutierrez,292,4
1136,Julia Johnson,854,4
1137,Marissa Riley,398,4
1138,Holly Rodriguez,292,2
1139,Katelyn Walker,40,3
1140,Gregory Evans,480,3
1141,Diane King,876,1
1142,Steven Barnett,36,2
1143,Jennifer Pacheco,498,3
1144,Jessica Torres,124,2
1145,Brittany Berry,702,4
1146,Briana Pearson,222,2
1147,Doris Caldwell,583,1
1148,Brian Maxwell,674,1
1149,Deborah Byrd,876,1
1150,Maria Davis,752,4
1151,Ryan Davis,446,4
1152,Regina Palmer,624,2
1153,Kathryn Washington,226,4
1154,Marcus Taylor,178,2
1155,Amy Olson,688,4
1156,Megan Payne,876,1
1157,Nina Mann,166,1
1158,Desiree Perez,534,1
1159,Thomas Parks,258,1
1160,David Evans,608,4
1161,James Davidson,184,2
1162,Thomas Arnold,426,3
1163,Tracy Rich,51,1
1164,Albert Robles,292,2
1165,Brian Robinson,558,4
1166,Eric Garcia,324,2
1167,Daniel Joseph,84,2
1168,Jasmin James,508,2
1169,Jeffrey Miller,166,4
1170,John Roach,492,4
1171,Kristy Johnson,702,1
1172,Frederick Richard,268,3
1173,Jose Lee,120,1
1174,Brandy Floyd,862,1
1175,Laura Carter,258,3
1176,Nicholas Hensley,212,3
1177,Sheila Kelly,56,4
1178,Tiffany Campbell,764,2
1179,Mark Rodriguez,60,3
1180,Dana Johnson,239,1
1181,Megan James,562,3
1182,Carol Chavez,807,1
1183,Stephanie Wilkinson DDS,132,1
1184,David Newman,788,1
1185,Bianca Cook,833,3
1186,Cassandra Allen,422,2
1187,Shawn Harper,388,1
1188,Benjamin Marquez,674,1
1189,Samuel Johnson,724,3
1190,Michael Ho,414,1
1191,Christopher Brown,408,1
1192,Nancy Clark,76,2
1193,Robert Harrison,642,2
1194,Daniel Robinson,630,4
1195,Vicki Tyler,56,2
1196,David Jackson,663,4
1197,Larry Harris,762,4
1198,Lucas Moore,60,1
1199,Andrew Cain,64,1
1200,Sheila Murphy,312,2
1201,William Lawson,388,3
1202,Bailey Taylor,260,2
1203,Jessica Smith,180,4
1204,Lauren Bishop,422,2
1205,Jill Hartman,360,2
1206,Juan Ramirez,368,3
1207,Richard Lambert,862,3
1208,Kimberly Mendez,250,2
1209,Brian Gonzalez,458,2
1210,Christina Oconnor,580,1
1211,Kimberly Hester,68,3
1212,Mrs. Olivia Ramirez,634,4
1213,Jimmy Melton,788,3
1214,Vincent Wright Jr.,408,2
1215,Jessica Becker,440,1
1216,Sierra Greer,260,2
1217,Jackie Brooks,417,2
1218,Nathan Smith,784,1
1219,Jennifer Arnold,512,4
1220,Stephanie Jennings,578,3
1221,Rita Turner,860,3
1222,Douglas Martin,516,1
1223,Alexandra Romero,466,2
1224,Lance Daniel,762,1
1225,Miranda Ewing,334,2
1226,Donna Garza,887,4
1227,Laurie Nguyen,780,3
1228,Gabrielle Walker,760,4
1229,Mr. Jason Christian,520,3
1230,Joseph Hopkins,12,3
1231,Randy Santiago,192,2
1232,Tracey Sanchez,784,3
1233,Wanda Estrada,604,3
1234,Caitlyn Brown,20,3
1235,Tina Curtis,417,3
1236,Ryan Moore,268,4
1237,Stephanie Hawkins,316,4
1238,Dana Thompson,534,2
1239,James Krueger,678,2
1240,Michelle Gonzales,276,1
1241,Kelly Allison,642,1
1242,Stephen Bryant,634,1
1243,Gabriel Harris,212,2
1244,Elizabeth Li,748,4
1245,Victoria Ball,578,2
1246,Joel Austin,404,2
1247,Michael Wells,144,2
1248,Deanna Frazier,203,1
1249,Rebecca Payne,32,1
1250,Amber Trevino,410,4
1251,James Holland,554,4
1252,Andrew Fox,533,4
1253,Karen Jacobs,100,2
1254,Jason Mendez,480,2
1255,Jennifer Berry,450,2
1256,Beth Johnson,659,4
1257,Alicia Whitaker,232,4
1258,Denise Gutierrez,688,1
1259,Rhonda Hayes,214,3
1260,Wanda Marquez MD,694,4
1261,Jonathan Bell,4,1
1262,Rebecca Hunt,400,3
1263,Amanda Grant,320,2
1264,Richard Lopez,68,1
1265,Paul Rivera,663,3
1266,Alex Thomas,86,1
1267,Michelle Luna,860,4
1268,Katherine Williams,688,2
1269,Marie Ortiz,40,1
1270,Casey Perez,76,2
1271,Sheila Hernandez,408,4
1272,Joshua Carter,70,3
1273,Jacob Allen,858,4
1274,Ronald Hawkins,268,1
1275,Jonathan Ashley,404,3
1276,Krystal Gray,646,2
1277,Derrick Pacheco,690,2
1278,Rodney Perry,512,2
1279,Patricia Parker,92,2
1280,Donald Cabrera,352,2
1281,Shawn Mooney,296,1
1282,Emily Coleman,404,2
1283,James King,704,1
1284,Nicholas Landry,604,3
1285,Renee Clark,600,3
1286,Alex Bond,643,3
1287,Katrina Ward,90,1
1288,Tracy Paul,250,2
1289,Jonathan Franklin,581,1
1290,Ian Armstrong,580,2
1291,Amanda Stokes,882,2
1292,Ruth Lester,686,3
1293,Joseph Garcia,50,2
1294,Michelle Lee DVM,686,1
1295,Michele Brown,690,4
1296,Sarah Nolan,222,1
1297,Michael Frank,474,4
1298,Robert Banks,260,4
1299,Allison Kim,328,1
1300,John Mckay,616,1
1301,Christian Ford,166,4
1302,Charles Edwards,208,3
1303,Brandon Morris,832,4
1304,Robert Rogers,654,4
1305,Kimberly Garcia,428,3
1306,Stephanie English,136,4
1307,Barbara Martin,756,2
1308,Tonya Knapp,372,1
1309,Peggy Johnson,882,1
1310,Kelly Murray,388,1
1311,Brian Blake,438,2
1312,Christopher Martin,762,2
1313,Seth Cohen,36,3
1314,Lisa Taylor,710,1
1315,Matthew Perry,554,3
1316,Carlos Dodson,12,2
1317,James Burke,31,1
1318,Crystal Swanson,204,4
1319,Joe Chavez,68,1
1320,Alicia Monroe,583,1
1321,Thomas Evans,268,3
1322,Ashley Welch,40,3
1323,Jennifer Stewart,732,3
1324,Michael Berger,4,2
1325,Keith Cruz,96,2
1326,Charles Hart,496,1
1327,Cole Ingram,288,4
1328,Terry Ballard,854,3
1329,Claudia Reynolds,270,4
1330,Evelyn Padilla,426,3
1331,Gregory Jones,534,2
1332,Shirley Delgado,254,3
1333,Jamie Martin,275,2
1334,Chad Johnson,239,2
1335,Jeffrey Houston,86,4
1336,Richard Farmer,152,4
1337,Carrie Riley,116,4
1338,Christine Kane,356,2
1339,Nicholas Bowman,92,1
1340,Philip Fitzgerald,580,1
1341,Pamela Smith,591,1
1342,Brittany Bautista,583,3
1343,Robert Martinez,68,4
1344,Stacey Harris,204,1
1345,Kendra Charles,208,1
1346,Emily Drake,578,2
1347,Amanda Duran,705,3
1348,Wayne Fry,234,1
1349,Ashley Wilson,12,4
1350,Amy Mathews,68,3
1351,Cindy Gilmore,682,2
1352,Jennifer Alexander,116,4
1353,Robert Campbell,710,2
1354,William Mclean,516,1
1355,Shane Bowen,70,4
1356,Wanda Aguilar,175,1
1357,Eric Alvarado,90,2
1358,Michael Jordan,324,4
1359,Nicolas Hicks,304,2
1360,Robert Hawkins,583,2
1361,Christopher Terry,408,3
1362,Cindy Johnson,760,1
1363,Pamela Simon,826,4
1364,Kimberly Marks,466,1
1365,Brian Delacruz,156,4
1366,Sandra Thompson,92,4
1367,Jessica Mays,372,3
1368,Cynthia Vasquez,498,4
1369,Veronica Blankenship,300,4
1370,Kimberly Jacobs,534,1
1371,Victoria Clark,508,1
1372,Shannon Brown,238,4
1373,Alexis Ball,732,3
1374,Monica Ferrell,51,4
1375,Cindy Carpenter,72,4
1376,Angelica Jefferson,246,4
1377,Anthony Kramer MD,336,3
1378,Mary Jackson,894,2
1379,Steven Yates,204,3
1380,Jeffrey Martinez,24,1
1381,Justin Ward,64,2
1382,Michael Ritter,417,1
1383,Tiffany Shannon,833,3
1384,James Allen,180,2
1385,Judy Harding,616,4
1386,Claudia Martinez,400,3
1387,Susan Watson,531,2
1388,Brooke Allen,638,3
1389,Joshua Whitehead,764,4
1390,Leonard Harris,296,4
1391,Pamela Ward,428,3
1392,Mark Harris,716,3
1393,Charles Mcfarland,288,2
1394,Stephanie Shields,663,4
1395,Regina Brown,268,3
1396,Michael Rios,728,1
1397,Karen Rhodes,678,4
1398,Sarah Lawrence,96,2
1399,Amber Miller,462,2
1400,John Prince,136,4
1401,Maria Romero MD,728,4
1402,Taylor Rosales,74,1
1403,Christine Johnson,780,2
1404,Calvin Todd,600,4
1405,Kenneth Bray,630,4
1406,Jesse Mullen,688,2
1407,Angela Edwards,818,3
1408,Keith Gardner,531,1
1409,Julie Carter,324,2
1410,Jennifer Williams,566,1
1411,Jennifer Carpenter,276,1
1412,Nathaniel Reynolds,156,3
1413,Rachel Frye,634,2
1414,Tiffany Gallagher,324,4
1415,Todd Greene,833,2
1416,Mr. Clinton White,292,4
1417,Aaron Rosales,752,3
1418,Jill Jenkins,499,1
1419,Nancy Cardenas,616,4
1420,Michelle James,304,3
1421,Robert Miller,316,1
1422,Jennifer Johnston,624,2
1423,Mrs. Rhonda Salazar,663,2
1424,Raymond Oconnor,854,3
1425,Danielle Armstrong,312,3
1426,Joseph Mitchell,166,3
1427,Matthew Wilson,372,2
1428,James Stout,388,4
1429,Andrea Fuller,158,3
1430,Mrs. Margaret Gardner MD,591,4
1431,Kevin Lutz,24,4
1432,Adam Waters,894,1
1433,Katie Miller,740,2
1434,Meghan Buckley,876,4
1435,Jason Lawrence,316,1
1436,Evelyn Ayala,180,2
1437,Ronald Walton Jr.,834,2
1438,Lindsay Newman,887,1
1439,Reginald Hernandez,24,2
1440,Danielle Hernandez,496,3
1441,Paul Rojas,500,3
1442,Amanda Moore,28,4
1443,Jason Castro,652,1
1444,Samuel Knight PhD,612,2
1445,Jason Martinez,580,4
1446,Troy Preston,688,1
1447,William Anderson,646,1
1448,Maria Johnson,586,3
1449,James Stanton,760,1
1450,Wesley Oneill,570,3
1451,Shannon Spears,834,2
1452,Ashley Lowe,796,3
1453,Cheryl Brown,659,2
1454,Robert Bennett,60,3
1455,Todd Jackson,548,2
1456,Laura Phillips,104,3
1457,Elizabeth Stevenson,231,4
1458,Natasha Harding,458,1
1459,Raymond Gray,583,2
1460,Miranda Hayden,292,4
1461,Maria Powell,417,4
1462,Michelle Chang,40,3
1463,Elizabeth Wilson,10,2
1464,Debra Murray,642,3
1465,Amber Harrington,524,3
1466,Deanna Young,585,4
1467,Danielle Welch,612,3
1468,Mr. Jeffrey Noble MD,158,4
1469,Lisa Casey,112,3
1470,Joseph Moore,660,2
1471,Glenda Simmons,162,4
1472,Amanda Vasquez,535,2
1473,Terri Morton,887,1
1474,Hayley Fisher,484,4
1475,Angela Compton,706,3
1476,Jose Ellison,231,1
1477,Erin Kelly,850,2
1478,Mary Contreras,434,4
1479,Amanda Hoffman,428,4
1480,Katherine Williams,646,4
1481,Christopher Martinez,266,4
1482,Nicole Cole,203,2
1483,Karla Moss,84,4
1484,Michael Jones,598,4
1485,John Petty,807,2
1486,David James,388,2
1487,Christopher Chan,638,3
1488,Alicia Castillo,574,4
1489,Reginald Espinoza,694,4
1490,Jessica Cordova,10,2
1491,Nina Gonzales,876,3
1492,Rebecca Ramsey,40,1
1493,Carol Navarro,203,2
1494,Mark Mora,392,3
1495,Brandon Moore,100,1
1496,Kristin Jackson,531,3
1497,Kimberly Fernandez,104,1
1498,Jeffery Ray,584,2
1499,Sharon Higgins,238,2
1500,Erika Boyd,162,1
1501,Jonathan Hamilton,334,3
1502,Joanne Sullivan,234,1
1503,Stephanie Butler,772,2
1504,Julia Cole,20,2
1505,Michael Weeks,239,3
1506,Martin Adkins,360,2
1507,Erica Martinez,180,4
1508,Heather Bradshaw,583,4
1509,Rita Finley,534,4
1510,Beth Thompson,392,1
1511,Oscar Diaz,583,2
1512,Sarah Perry,862,2
1513,Alexa Espinoza,32,2
1514,Andrew Roberts,500,4
1515,Brian Pearson,152,2
1516,Chad Adkins,203,1
1517,Jennifer Jones,702,2
1518,Kendra Jenkins,51,4
1519,Jessica Jones,120,3
1520,Emily Hernandez,214,2
1521,Thomas Ross,887,2
1522,Joel Bennett,191,1
1523,Sharon Caldwell,654,1
1524,Sherry Jackson,404,4
1525,Lori Turner,260,3
1526,David Kaiser,212,2
1527,Amanda Williams,764,3
1528,Cynthia Berry,562,1
1529,Nathaniel Spencer,86,1
1530,Francisco Roy,580,2
1531,Rebecca Chan,702,3
1532,Pamela Dennis,430,3
1533,Jeremy Hood,663,4
1534,Daniel Smith,12,4
1535,Michael Moreno,462,2
1536,Courtney Vazquez,248,4
1537,Makayla Alexander,268,1
1538,Michele Higgins,428,1
1539,Jamie Hunter,208,3
1540,John King,304,2
1541,Steven Robertson,300,1
1542,Traci Thompson,581,1
1543,Samantha Taylor,372,3
1544,Luis Sanchez,833,1
1545,Lauren Brooks,764,4
1546,Kenneth Kramer,535,1
1547,Robert Young,630,4
1548,Jessica Garcia,100,3
1549,Natalie Bishop,92,1
1550,Kenneth Hernandez,204,2
1551,Denise Crawford,238,3
1552,Seth Wu,764,3
1553,Emily Weaver,586,4
1554,Steven Miller,352,1
1555,Jessica Sharp,203,3
1556,Jennifer Garner,762,3
1557,Daniel Simpson,108,2
1558,Maria Jackson,388,2
1559,Carlos Lane,232,1
1560,Jared Perkins,108,1
1561,Joseph Finley,458,2
1562,Steven White,262,1
1563,Nancy Tyler,833,2
1564,David Suarez,238,2
1565,Robert Hutchinson Jr.,659,1
1566,Donald Lutz,158,4
1567,Jesse Sutton,162,2
1568,Christian Hart,710,1
1569,Kim Brown,166,4
1570,Cassandra Hall,462,2
1571,Douglas Hess,180,3
1572,Michael Brown,504,2
1573,Brian Reilly,620,3
1574,Christopher Smith,642,3
1575,Richard Carter,398,2
1576,Richard Romero,581,1
1577,Michelle Smith,203,4
1578,Nathan Ray,100,4
1579,Gene Brooks,630,1
1580,Michelle Murphy,324,3
1581,Mr. William Davis,854,2
1582,Mr. Michael Ferguson,528,3
1583,Olivia Wilson,724,1
1584,Laura Grant,788,4
1585,Tammy Berry,292,3
1586,Alicia Craig,50,1
1587,Leslie Estrada,276,1
1588,Alicia Kelly,748,4
1589,Elizabeth Watson,652,2
1590,Cristina Singh,768,2
1591,Alan Lopez,196,1
1592,Lauren King,192,4
1593,Patrick Downs,894,1
1594,Amy Douglas,716,2
1595,Rodney Braun,300,2
1596,Roger Perkins,24,2
1597,Bryan Baker,760,3
1598,Alyssa Frank,598,4
1599,Eric Allen,414,2
1600,Edgar Mullen,300,3
1601,Lindsay Vega,740,4
1602,Richard Thompson,690,2
1603,Cody Garcia,608,1
1604,Vickie Cervantes,170,1
1605,Maria Stanton,554,4
1606,Erin Edwards,795,4
1607,Joseph Howell,304,3
1608,Morgan Douglas,296,1
1609,Adrienne Martin,68,2
1610,Erika Hernandez,887,4
1611,Jorge Kennedy,10,4
1612,Jacob Hernandez,454,2
1613,Paula Walker,188,1
1614,Tracy Floyd,832,2
1615,Rebecca Brown,492,1
1616,Stephanie Baker,275,1
1617,Sarah Carpenter,620,3
1618,Matthew Bailey,68,1
1619,Anthony Kelly,710,2
1620,Candace Chang,578,2
1621,David Randolph,540,2
1622,Mary Ross,116,2
1623,Maria Smith,466,3
1624,Ethan Brooks,784,3
1625,Ian Moore,51,1
1626,Nicholas Andrews,512,2
1627,Vanessa Russell,646,2
1628,Mr. Joshua Murphy,304,1
1629,Alison Reese,178,2
1630,Frank Jones,398,3
1631,Natalie Franklin,626,3
1632,Amy Daniel,646,1
1633,Kara Kim,10,4
1634,Alexis Chang,56,3
1635,Monica Adams,296,2
1636,James Foster,212,1
1637,Desiree Owens,212,2
1638,Daniel Palmer,520,1
1639,Linda Wyatt,534,1
1640,Raymond Haney,248,3
1641,Michael Lynch,662,3
1642,Faith Jackson,4,2
1643,Michael Lopez,60,1
1644,Megan Blair,316,1
1645,Emily Trujillo,740,3
1646,Robert Jordan,548,2
1647,Alejandro Moore,562,1
1648,Jody Ward,104,1
1649,Tracy Johnson,894,2
1650,Katherine Chaney,662,3
1651,Christian Cox,729,4
1652,Melissa Fischer,663,3
1653,Judy Rodriguez,86,4
1654,Stacie Lambert,682,4
1655,Victoria Robinson,260,3
1656,Janet Yoder,666,3
1657,Jacob Hayes,570,4
1658,Joseph Mcguire,152,4
1659,Angela Cline,740,4
1660,Heather Sutton,768,2
1661,David Marsh,492,4
1662,Eric Murphy,796,2
1663,Richard Davis,174,4
1664,Stephanie Black,438,2
1665,Maxwell Hernandez,612,4
1666,Christopher Mejia,748,1
1667,Jason Jenkins,192,4
1668,Veronica Miller,800,1
1669,Gary Lopez,454,2
1670,Matthew Mathis,108,2
1671,Justin Duncan,831,3
1672,Mary Oliver,882,2
1673,Bryan Stuart,792,1
1674,Kelly Bender,887,3
1675,Miss Emily Hooper,674,3
1676,Mrs. Kristin Graham,188,3
1677,Jaclyn Bond,492,1
1678,Michael Graves,231,4
1679,Cody Douglas,470,3
1680,Linda House,344,4
1681,Chris Schmitt,566,4
1682,Alyssa Aguilar,112,4
1683,Wendy Allen,12,2
1684,Rachael Luna,414,3
1685,Steven Landry,492,4
1686,Michael Johnson,702,1
1687,Gregory Martin,826,1
1688,Mr. Louis Wang,586,4
1689,Jessica Blake,426,4
1690,Emily Kirk,70,1
1691,Paul Martinez,795,2
1692,Jessica Hall,663,3
1693,Alec Giles,104,1
1694,Donald Nelson,234,4
1695,Donald Jones,566,4
1696,Erika Berry,364,4
1697,Nancy Jensen,442,2
1698,Jeremy Fox,214,1
1699,Michael Jones,772,4
1700,Thomas Allen,604,1
1701,Angela Smith,620,1
1702,Jeffrey Kirk,70,1
1703,Dr. Robert Campbell,894,2
1704,Brittany Saunders,682,3
1705,Darren Hooper,288,4
1706,Vernon Kelley,140,4
1707,Nathan Weaver,630,1
1708,Nicholas Cox,500,1
1709,Wendy Schmidt,764,2
1710,Natasha Clements MD,348,2
1711,Matthew Phelps,670,3
1712,Jennifer Perkins,562,1
1713,Carmen Burton,826,4
1714,Paige Estrada,192,1
1715,Wesley Olson,90,2
1716,Jeffrey Franklin,270,4
1717,Karen Alexander PhD,450,4
1718,Jennifer Boyd,710,2
1719,Maria Morgan,428,3
1720,Mary Brown,882,2
1721,Nicole Lee,834,4
1722,Kim Perez,535,3
1723,Haley Miller,178,2
1724,Veronica Martinez,312,3
1725,Erin Gutierrez,702,2
1726,Amanda Clements,728,3
1727,Kayla Valdez,8,2
1728,Natalie Rhodes,76,2
1729,Mark Hopkins,100,2
1730,Tony Malone,760,4
1731,Ethan Gonzales,242,4
1732,David White,388,1
1733,Michael Wood,376,1
1734,Randy Martin,642,1
1735,Edward Campbell,796,4
1736,Crystal Foster,100,4
1737,Christian Warner,10,3
1738,Ronald Johnson,520,4
1739,William Greene,458,1
1740,Eric Berry,584,2
1741,Kenneth Boyd,768,1
1742,Frank Friedman,417,4
1743,Kim Alexander,585,3
1744,Robert Davis,232,1
1745,Mr. Paul Carroll,404,2
1746,Lisa Hutchinson DDS,702,2
1747,Cassandra Evans,148,2
1748,Mary Myers,332,1
1749,Stephanie Camacho,430,3
1750,Anna Moran,480,2
1751,David Wilcox,275,3
1752,Suzanne West,642,3
1753,Christopher Rojas,408,2
1754,Mr. Samuel Solis,894,4
1755,Sharon Hunt,162,1
1756,Ashley Clark,626,1
1757,Kathryn Abbott,52,4
1758,Caroline Wright,756,4
1759,Andrew Rivas,585,3
1760,Leah Boyd,300,4
1761,Elizabeth Bryant,233,4
1762,Joseph Jones Jr.,616,2
1763,Valerie Thompson,368,1
1764,Thomas Hayes,535,4
1765,Heather Mccall,184,3
1766,Terry Hayes,583,3
1767,Christine Fox,108,1
1768,Traci Gill,702,1
1769,Bonnie Sloan,258,1
1770,John Rogers,504,4
1771,Julia Stewart,86,3
1772,Steven Bennett,674,1
1773,Jessica Roberson,334,3
1774,Timothy Fitzgerald,260,1
1775,Jesse Price,686,1
1776,Christine James,292,1
1777,Devin Hernandez,328,2
1778,Christine Mclaughlin,705,1
1779,Michael Hays,663,3
1780,Amanda Daniel,148,3
1781,Mitchell Brooks,336,1
1782,Jamie Moore,762,4
1783,Joshua Hicks,450,2
1784,Valerie Montoya,524,3
1785,Michael Robinson,654,3
1786,Aaron Ortega,68,2
1787,Penny Wilson,398,3
1788,Christopher Ochoa DDS,392,3
1789,Shannon Landry,862,3
1790,Christina Mcmahon,716,3
1791,Rachel Hopkins,748,4
1792,Hannah Holt,660,2
1793,Cheryl Combs,364,1
1794,Margaret Barnes,324,3
1795,Courtney Koch,500,4
1796,Cristina Burton,31,2
1797,Ashley Lester,478,4
1798,Michele Morrison,634,4
1799,Mark Flores,554,1
1800,Scott Robinson,112,3
1801,Richard Wells,116,3
1802,Cheryl Flowers,706,4
1803,Tammy Murphy,512,2
1804,Christine Peters,233,1
1805,Jason Paul,233,4
1806,Shawna Valentine,834,4
1807,Jeremy Coleman,492,4
1808,Kim Owens,686,4
1809,Lauren Walters,232,2
1810,Kimberly Johnson,170,2
1811,Joshua Hughes,580,3
1812,Mark Frederick,352,4
1813,Justin Gonzalez,132,2
1814,Mary May,663,3
1815,Michael Kaufman,462,4
1816,Joseph Garcia,422,2
1817,Monica Ward,666,4
1818,Jesse Beck,626,4
1819,Monica Duncan,324,2
1820,Katherine Thomas,524,4
1821,Shelly Jackson,732,1
1822,David Nelson,356,4
1823,Amanda Rivera,44,4
1824,Michelle Ruiz,398,3
1825,Austin Gonzalez,729,4
1826,Eric Wood,533,2
1827,Tiffany Mitchell,626,3
1828,William Pierce DVM,328,4
1829,Juan Washington,860,2
1830,Jacqueline Miller,84,1
1831,Blake Gonzalez,104,3
1832,Charles Jarvis,748,3
1833,William Farmer,170,4
1834,Cameron Zhang,417,1
1835,Ryan Lewis,50,4
1836,David Mclean,834,1
1837,Dr. Michelle Mendez MD,276,1
